Symbol,Date,Adj Close,Close,High,Low,Open,Volume
MSFT,2021-01-12,205.31948852539062,214.92999267578125,217.10000610351562,213.32000732421875,216.5,23249300
MSFT,2021-01-13,206.66653442382812,216.33999633789062,216.75999450683594,213.92999267578125,214.02000427246094,20087100
MSFT,2021-01-14,203.4949493408203,213.02000427246094,217.4600067138672,212.74000549316406,215.91000366210938,29480800
MSFT,2021-01-15,203.14149475097656,212.64999389648438,214.50999450683594,212.02999877929688,213.52000427246094,31746500
MSFT,2021-01-19,206.7620086669922,216.44000244140625,216.97999572753906,212.6300048828125,213.75,30480900
MSFT,2021-01-20,214.3087615966797,224.33999633789062,225.7899932861328,217.2899932861328,217.6999969482422,37777300
MSFT,2021-01-21,214.91058349609375,224.97000122070312,226.3000030517578,222.4199981689453,224.6999969482422,30709400
MSFT,2021-01-22,215.8467559814453,225.9499969482422,230.07000732421875,225.8000030517578,227.0800018310547,30172700
MSFT,2021-01-25,219.26670837402344,229.52999877929688,229.77999877929688,224.22000122070312,229.1199951171875,33152100
MSFT,2021-01-26,221.94151306152344,232.3300018310547,234.17999267578125,230.0800018310547,231.86000061035156,49169600
MSFT,2021-01-27,222.48599243164062,232.89999389648438,240.44000244140625,230.13999938964844,238.0,69870600
MSFT,2021-01-28,228.2463836669922,238.92999267578125,242.63999938964844,235.08999633789062,235.61000061035156,49111200
MSFT,2021-01-29,221.5880889892578,231.9600067138672,238.02000427246094,231.35000610351562,235.99000549316406,42503100
MSFT,2021-02-01,228.93417358398438,239.64999389648438,242.5,232.42999267578125,235.05999755859375,33314200
MSFT,2021-02-02,228.8004913330078,239.50999450683594,242.30999755859375,238.69000244140625,241.3000030517578,25916300
MSFT,2021-02-03,232.13441467285156,243.0,245.08999633789062,239.25999450683594,239.57000732421875,27158100
MSFT,2021-02-04,231.18869018554688,242.00999450683594,243.24000549316406,240.3699951171875,242.66000366210938,25296100
MSFT,2021-02-05,231.37014770507812,242.1999969482422,243.27999877929688,240.4199981689453,242.22999572753906,18054800
MSFT,2021-02-08,231.62811279296875,242.47000122070312,243.67999267578125,240.80999755859375,243.14999389648438,22211900
MSFT,2021-02-09,232.86996459960938,243.77000427246094,244.75999450683594,241.3800048828125,241.8699951171875,23565000
MSFT,2021-02-10,231.9624481201172,242.82000732421875,245.9199981689453,240.88999938964844,245.0,22186700
MSFT,2021-02-11,233.5577850341797,244.49000549316406,245.14999389648438,242.14999389648438,244.77999877929688,15751100
MSFT,2021-02-12,234.03541564941406,244.99000549316406,245.3000030517578,242.72999572753906,243.92999267578125,16561100
MSFT,2021-02-16,232.80313110351562,243.6999969482422,246.1300048828125,242.9199981689453,245.02999877929688,26728500
MSFT,2021-02-17,233.81805419921875,244.1999969482422,244.30999755859375,240.94000244140625,241.32000732421875,21653500
MSFT,2021-02-18,233.4254608154297,243.7899932861328,243.92999267578125,240.86000061035156,241.8000030517578,16925600
MSFT,2021-02-19,230.725341796875,240.97000122070312,243.86000061035156,240.17999267578125,243.75,25262600
MSFT,2021-02-22,224.5399932861328,234.50999450683594,237.92999267578125,232.39999389648438,237.4199981689453,36446900
MSFT,2021-02-23,223.3527374267578,233.27000427246094,234.8300018310547,228.72999572753906,230.3300018310547,30228700
MSFT,2021-02-24,224.5782928466797,234.5500030517578,235.1999969482422,229.0,230.00999450683594,26339700
MSFT,2021-02-25,219.2546844482422,228.99000549316406,234.58999633789062,227.8800048828125,232.0800018310547,39542200
MSFT,2021-02-26,222.5005645751953,232.3800048828125,235.3699951171875,229.5399932861328,231.52999877929688,37819200
MSFT,2021-03-01,226.86668395996094,236.94000244140625,237.47000122070312,233.14999389648438,235.89999389648438,25324000
MSFT,2021-03-02,223.9272003173828,233.8699951171875,237.3000030517578,233.4499969482422,237.00999450683594,22812500
MSFT,2021-03-03,217.88548278808594,227.55999755859375,233.5800018310547,227.25999450683594,232.16000366210938,34029500
MSFT,2021-03-04,217.0907440185547,226.72999572753906,232.49000549316406,224.25999450683594,226.74000549316406,44727800
MSFT,2021-03-05,221.75372314453125,231.60000610351562,233.27000427246094,226.4600067138672,229.52000427246094,41872800
MSFT,2021-03-08,217.7227020263672,227.38999938964844,233.3699951171875,227.1300048828125,231.3699951171875,35267400
MSFT,2021-03-09,223.841064453125,233.77999877929688,235.3800048828125,231.6699981689453,232.8800048828125,33080500
MSFT,2021-03-10,222.53884887695312,232.4199981689453,237.0,232.0399932861328,237.0,29746800
MSFT,2021-03-11,227.04859924316406,237.1300048828125,239.1699981689453,234.30999755859375,234.9600067138672,29907600
MSFT,2021-03-12,225.72731018066406,235.75,235.82000732421875,233.22999572753906,234.00999450683594,22653700
MSFT,2021-03-15,224.8272705078125,234.80999755859375,235.19000244140625,231.80999755859375,234.9600067138672,26034900
MSFT,2021-03-16,227.6039276123047,237.7100067138672,240.05999755859375,235.94000244140625,236.27999877929688,28092200
MSFT,2021-03-17,226.96241760253906,237.0399932861328,238.5500030517578,233.22999572753906,236.14999389648438,29562100
MSFT,2021-03-18,220.9111328125,230.72000122070312,234.19000244140625,230.3300018310547,232.55999755859375,34833000
MSFT,2021-03-19,220.556884765625,230.35000610351562,232.47000122070312,229.35000610351562,231.02000427246094,46430700
MSFT,2021-03-22,225.9570770263672,235.99000549316406,236.89999389648438,230.13999938964844,230.27000427246094,30127000
MSFT,2021-03-23,227.47947692871094,237.5800018310547,241.0500030517578,237.07000732421875,237.49000549316406,31638400
MSFT,2021-03-24,225.44961547851562,235.4600067138672,238.0,235.32000732421875,237.85000610351562,25620100
MSFT,2021-03-25,222.46224975585938,232.33999633789062,236.94000244140625,231.57000732421875,235.3000030517578,34061900
MSFT,2021-03-26,226.4262237548828,236.47999572753906,236.7100067138672,231.5500030517578,231.5500030517578,25479900
MSFT,2021-03-29,225.2389373779297,235.24000549316406,236.8000030517578,231.8800048828125,236.58999633789062,25227500
MSFT,2021-03-30,221.99310302734375,231.85000610351562,233.85000610351562,231.10000610351562,233.52999877929688,24792000
MSFT,2021-03-31,225.7464141845703,235.77000427246094,239.10000610351562,232.38999938964844,232.91000366210938,43623500
MSFT,2021-04-01,232.04669189453125,242.35000610351562,242.83999633789062,238.0500030517578,238.47000122070312,30338000
MSFT,2021-04-05,238.4810028076172,249.07000732421875,249.9600067138672,242.6999969482422,242.75999450683594,36910600
MSFT,2021-04-06,237.32244873046875,247.86000061035156,249.39999389648438,246.8800048828125,247.61000061035156,22931900
MSFT,2021-04-07,239.2757110595703,249.89999389648438,250.92999267578125,247.19000244140625,247.80999755859375,22719800
MSFT,2021-04-08,242.48324584960938,253.25,254.13999938964844,252.0,252.77000427246094,23625200
MSFT,2021-04-09,244.97274780273438,255.85000610351562,255.99000549316406,252.44000244140625,252.8699951171875,24326800
MSFT,2021-04-12,245.0301971435547,255.91000366210938,257.6700134277344,254.6199951171875,254.7100067138672,27148700
MSFT,2021-04-13,247.50050354003906,258.489990234375,259.19000244140625,256.8299865722656,257.260009765625,23837500
MSFT,2021-04-14,244.72373962402344,255.58999633789062,258.8299865722656,255.16000366210938,257.4800109863281,23070900
MSFT,2021-04-15,248.46759033203125,259.5,259.92999267578125,257.7300109863281,257.92999267578125,25627500
MSFT,2021-04-16,249.65484619140625,260.739990234375,261.0,257.6000061035156,259.4700012207031,24878600
MSFT,2021-04-19,247.73985290527344,258.739990234375,261.4800109863281,257.82000732421875,260.19000244140625,23209300
MSFT,2021-04-20,247.2803192138672,258.260009765625,260.20001220703125,256.8399963378906,257.82000732421875,19722900
MSFT,2021-04-21,249.50164794921875,260.5799865722656,260.67999267578125,257.25,258.94000244140625,24030400
MSFT,2021-04-22,246.2366485595703,257.1700134277344,261.7799987792969,255.63999938964844,260.2099914550781,25606200
MSFT,2021-04-23,250.04739379882812,261.1499938964844,261.510009765625,257.2699890136719,257.8800048828125,21462600
MSFT,2021-04-26,250.43038940429688,261.54998779296875,262.44000244140625,260.1700134277344,261.6600036621094,19763300
MSFT,2021-04-27,250.83261108398438,261.9700012207031,263.19000244140625,260.1199951171875,261.5799865722656,31014200
MSFT,2021-04-28,243.737548828125,254.55999755859375,256.5400085449219,252.9499969482422,256.0799865722656,46903100
MSFT,2021-04-29,241.77471923828125,252.50999450683594,256.1000061035156,249.0,255.4600067138672,40589000
MSFT,2021-04-30,241.4587860107422,252.17999267578125,253.0800018310547,249.60000610351562,249.74000549316406,30945100
MSFT,2021-05-03,241.1523895263672,251.86000061035156,254.35000610351562,251.1199951171875,253.39999389648438,19626600
MSFT,2021-05-04,237.25537109375,247.7899932861328,251.2100067138672,245.75999450683594,250.97000122070312,32756100
MSFT,2021-05-05,235.9915008544922,246.47000122070312,249.5,245.82000732421875,249.05999755859375,21901300
MSFT,2021-05-06,239.11289978027344,249.72999572753906,249.86000061035156,244.69000244140625,246.4499969482422,26491100
MSFT,2021-05-07,241.7268524169922,252.4600067138672,254.3000030517578,251.1699981689453,252.14999389648438,27032900
MSFT,2021-05-10,236.6713409423828,247.17999267578125,251.72999572753906,247.1199951171875,250.8699951171875,29299900
MSFT,2021-05-11,235.76173400878906,246.22999572753906,246.60000610351562,242.57000732421875,244.5500030517578,33641600
MSFT,2021-05-12,228.83909606933594,239.0,244.3800048828125,238.07000732421875,242.1699981689453,36684400
MSFT,2021-05-13,232.69775390625,243.02999877929688,245.60000610351562,241.4199981689453,241.8000030517578,29624300
MSFT,2021-05-14,237.60008239746094,248.14999389648438,249.17999267578125,245.49000549316406,245.5800018310547,23901100
MSFT,2021-05-17,234.75636291503906,245.17999267578125,246.58999633789062,243.52000427246094,246.5500030517578,24970200
MSFT,2021-05-18,232.7456512451172,243.0800018310547,246.41000366210938,242.89999389648438,246.27000427246094,20168000
MSFT,2021-05-19,233.3214569091797,243.1199951171875,243.22999572753906,238.60000610351562,239.30999755859375,25739800
MSFT,2021-05-20,236.54600524902344,246.47999572753906,247.9499969482422,243.86000061035156,243.9600067138672,21800700
MSFT,2021-05-21,235.28884887695312,245.1699981689453,248.3300018310547,244.74000549316406,247.57000732421875,21863100
MSFT,2021-05-24,240.67276000976562,250.77999877929688,251.16000366210938,247.50999450683594,247.7899932861328,21411500
MSFT,2021-05-25,241.57485961914062,251.72000122070312,252.75,250.82000732421875,251.77000427246094,17704300
MSFT,2021-05-26,241.3541259765625,251.49000549316406,252.94000244140625,250.75,251.42999267578125,17771600
MSFT,2021-05-27,239.2620086669922,249.30999755859375,251.47999572753906,249.25,251.1699981689453,24426200
MSFT,2021-05-28,239.61709594726562,249.67999267578125,252.0800018310547,249.55999755859375,251.0,18270200
MSFT,2021-06-01,237.42893981933594,247.39999389648438,251.2899932861328,246.9600067138672,251.22999572753906,23213300
MSFT,2021-06-02,237.3330078125,247.3000030517578,249.27000427246094,245.83999633789062,248.1300048828125,19406700
MSFT,2021-06-03,235.8070831298828,245.7100067138672,246.33999633789062,243.0,245.22000122070312,25307700
MSFT,2021-06-04,240.68234252929688,250.7899932861328,251.64999389648438,247.50999450683594,247.75999450683594,25281100
MSFT,2021-06-07,243.5806121826172,253.80999755859375,254.08999633789062,249.80999755859375,249.97999572753906,23079200
MSFT,2021-06-08,242.39059448242188,252.57000732421875,256.010009765625,252.50999450683594,255.16000366210938,22455000
MSFT,2021-06-09,243.3694610595703,253.58999633789062,255.52999877929688,253.2100067138672,253.80999755859375,17937600
MSFT,2021-06-10,246.8723907470703,257.239990234375,257.4599914550781,253.6699981689453,254.2899932861328,24563600
MSFT,2021-06-11,247.49620056152344,257.8900146484375,258.489990234375,256.6099853515625,257.989990234375,18999700
MSFT,2021-06-14,249.4155731201172,259.8900146484375,259.95001220703125,256.79998779296875,257.8999938964844,19150500
MSFT,2021-06-15,247.94723510742188,258.3599853515625,259.989990234375,257.67999267578125,259.7699890136719,18038900
MSFT,2021-06-16,247.00669860839844,257.3800048828125,260.5799865722656,254.4199981689453,259.3999938964844,27220000
MSFT,2021-06-17,250.3848876953125,260.8999938964844,261.75,256.010009765625,256.07000732421875,27565500
MSFT,2021-06-18,248.97409057617188,259.42999267578125,262.29998779296875,258.75,259.6300048828125,37202200
MSFT,2021-06-21,252.045166015625,262.6300048828125,263.5199890136719,257.9200134277344,259.82000732421875,26696100
MSFT,2021-06-22,254.80905151367188,265.510009765625,265.7900085449219,262.3999938964844,262.7200012207031,24694100
MSFT,2021-06-23,254.57870483398438,265.2699890136719,266.8299865722656,264.42999267578125,265.989990234375,19518700
MSFT,2021-06-24,255.94154357910156,266.69000244140625,267.8500061035156,265.4700012207031,266.1600036621094,21446900
MSFT,2021-06-25,254.3388214111328,265.0199890136719,267.25,264.760009765625,266.2300109863281,25611100
MSFT,2021-06-28,257.88970947265625,268.7200012207031,268.8999938964844,265.9100036621094,266.19000244140625,19590000
MSFT,2021-06-29,260.46160888671875,271.3999938964844,271.6499938964844,267.9800109863281,268.8699951171875,19937800
MSFT,2021-06-30,259.9818420410156,270.8999938964844,271.3599853515625,269.6000061035156,270.69000244140625,21656500
MSFT,2021-07-01,260.6536865234375,271.6000061035156,271.8399963378906,269.6000061035156,269.6099853515625,16725300
MSFT,2021-07-02,266.4598693847656,277.6499938964844,278.0,272.5,272.82000732421875,26458000
MSFT,2021-07-06,266.4693603515625,277.6600036621094,279.3699951171875,274.29998779296875,278.0299987792969,31565600
MSFT,2021-07-07,268.64794921875,279.92999267578125,280.69000244140625,277.1499938964844,279.3999938964844,23260000
MSFT,2021-07-08,266.2391052246094,277.4200134277344,278.7300109863281,274.8699951171875,276.8999938964844,24618600
MSFT,2021-07-09,266.7381286621094,277.94000244140625,278.04998779296875,275.32000732421875,275.7200012207031,23916700
MSFT,2021-07-12,266.14306640625,277.32000732421875,279.7699890136719,276.5799865722656,279.1600036621094,18931700
MSFT,2021-07-13,269.6555480957031,280.9800109863281,282.8500061035156,277.3900146484375,277.5199890136719,26120100
MSFT,2021-07-14,271.1239318847656,282.510009765625,283.6600036621094,280.54998779296875,282.3500061035156,23113700
MSFT,2021-07-15,269.7035217285156,281.0299987792969,282.510009765625,279.8299865722656,282.0,22604200
MSFT,2021-07-16,269.4348449707031,280.75,284.1000061035156,279.4599914550781,282.07000732421875,26186800
MSFT,2021-07-19,265.8455505371094,277.010009765625,280.3699951171875,274.45001220703125,278.92999267578125,32935600
MSFT,2021-07-20,268.0625,279.32000732421875,280.9700012207031,276.260009765625,278.0299987792969,26259700
MSFT,2021-07-21,270.05859375,281.3999938964844,281.5199890136719,277.2900085449219,278.8999938964844,24364300
MSFT,2021-07-22,274.607666015625,286.1400146484375,286.4200134277344,283.4200134277344,283.8399963378906,23384100
MSFT,2021-07-23,277.9953918457031,289.6700134277344,289.989990234375,286.5,287.3699951171875,22768100
MSFT,2021-07-26,277.40032958984375,289.04998779296875,289.69000244140625,286.6400146484375,289.0,23176100
MSFT,2021-07-27,274.99151611328125,286.5400085449219,289.5799865722656,282.95001220703125,289.42999267578125,33604100
MSFT,2021-07-28,274.68438720703125,286.2200012207031,290.1499938964844,283.8299865722656,288.989990234375,33566900
MSFT,2021-07-29,274.9531555175781,286.5,288.6199951171875,286.0799865722656,286.239990234375,18168300
MSFT,2021-07-30,273.4272766113281,284.9100036621094,286.6600036621094,283.9100036621094,285.1700134277344,20944800
MSFT,2021-08-02,273.3407897949219,284.82000732421875,286.7699890136719,283.739990234375,286.3599853515625,16267400
MSFT,2021-08-03,275.548095703125,287.1199951171875,287.2300109863281,284.0,285.4200134277344,17879000
MSFT,2021-08-04,274.9627380371094,286.510009765625,287.5899963378906,284.6499938964844,286.2200012207031,16191300
MSFT,2021-08-05,277.85137939453125,289.5199890136719,289.6300048828125,286.1000061035156,286.8800048828125,13900200
MSFT,2021-08-06,277.7937316894531,289.4599914550781,289.5,287.6199951171875,288.510009765625,16589300
MSFT,2021-08-09,276.7093200683594,288.3299865722656,291.54998779296875,287.80999755859375,289.75,16117600
MSFT,2021-08-10,274.8955383300781,286.44000244140625,289.25,285.20001220703125,288.79998779296875,18616600
MSFT,2021-08-11,275.3850402832031,286.95001220703125,288.6600036621094,285.8599853515625,287.2099914550781,13955900
MSFT,2021-08-12,278.1296691894531,289.80999755859375,289.9700012207031,286.3399963378906,286.6300048828125,14561300
MSFT,2021-08-13,281.0472412109375,292.8500061035156,292.8999938964844,289.29998779296875,289.4800109863281,18249000
MSFT,2021-08-16,282.7266540527344,294.6000061035156,294.82000732421875,290.0199890136719,293.19000244140625,22507600
MSFT,2021-08-17,281.26788330078125,293.0799865722656,293.42999267578125,291.0799865722656,292.3900146484375,20075300
MSFT,2021-08-18,279.5467834472656,290.7300109863281,294.82000732421875,290.2699890136719,292.0400085449219,21813000
MSFT,2021-08-19,285.35443115234375,296.7699890136719,297.4700012207031,288.6400146484375,288.69000244140625,29850500
MSFT,2021-08-20,292.6524963378906,304.3599853515625,305.8399963378906,298.05999755859375,299.7200012207031,40817600
MSFT,2021-08-23,292.931396484375,304.6499938964844,305.3999938964844,301.8500061035156,303.25,22830200
MSFT,2021-08-24,290.97943115234375,302.6199951171875,305.6499938964844,302.0,305.0199890136719,18175800
MSFT,2021-08-25,290.39288330078125,302.010009765625,304.5899963378906,300.4200134277344,304.29998779296875,20006100
MSFT,2021-08-26,287.58514404296875,299.0899963378906,302.42999267578125,298.95001220703125,300.989990234375,17666100
MSFT,2021-08-27,288.19097900390625,299.7200012207031,300.8699951171875,296.8299865722656,298.989990234375,22605700
MSFT,2021-08-30,291.9120178222656,303.5899963378906,304.2200012207031,301.05999755859375,301.1199951171875,16348100
MSFT,2021-08-31,290.267822265625,301.8800048828125,304.5,301.5,304.4200134277344,26285300
MSFT,2021-09-01,290.2198181152344,301.8299865722656,305.19000244140625,301.489990234375,302.8699951171875,18983800
MSFT,2021-09-02,289.56597900390625,301.1499938964844,303.3599853515625,300.17999267578125,302.20001220703125,16285600
MSFT,2021-09-03,289.5562744140625,301.1400146484375,302.6000061035156,300.260009765625,300.989990234375,14747900
MSFT,2021-09-07,288.6332702636719,300.17999267578125,301.0899963378906,298.20001220703125,301.010009765625,17180400
MSFT,2021-09-08,288.6621398925781,300.2099914550781,300.6099853515625,297.4700012207031,299.7799987792969,15046800
MSFT,2021-09-09,285.8160095214844,297.25,302.1400146484375,297.0,300.82000732421875,19927000
MSFT,2021-09-10,284.3352355957031,295.7099914550781,299.9200134277344,295.3800048828125,298.4200134277344,19633400
MSFT,2021-09-13,285.56591796875,296.989990234375,298.5400085449219,294.0799865722656,297.54998779296875,23652900
MSFT,2021-09-14,288.2582702636719,299.7900085449219,301.3900146484375,298.1000061035156,299.55999755859375,21853400
MSFT,2021-09-15,293.09478759765625,304.82000732421875,305.32000732421875,301.82000732421875,303.260009765625,28356300
MSFT,2021-09-16,293.4794006347656,305.2200012207031,305.30999755859375,300.760009765625,303.760009765625,19550800
MSFT,2021-09-17,288.335205078125,299.8699951171875,304.5,299.5299987792969,304.1700134277344,41372500
MSFT,2021-09-20,282.9794006347656,294.29998779296875,298.7200012207031,289.5199890136719,296.3299865722656,38278700
MSFT,2021-09-21,283.4602966308594,294.79998779296875,297.5400085449219,294.07000732421875,295.69000244140625,22364100
MSFT,2021-09-22,287.0948181152344,298.5799865722656,300.2200012207031,294.510009765625,296.7300109863281,26626300
MSFT,2021-09-23,288.03717041015625,299.55999755859375,300.8999938964844,297.5299987792969,298.8500061035156,18604600
MSFT,2021-09-24,287.8351745605469,299.3500061035156,299.79998779296875,296.92999267578125,298.2300109863281,14999000
MSFT,2021-09-27,282.8544921875,294.1700134277344,296.4700012207031,292.94000244140625,296.1400146484375,23571700
MSFT,2021-09-28,272.6141357421875,283.5199890136719,290.7799987792969,282.75,289.79998779296875,43186200
MSFT,2021-09-29,273.0757141113281,284.0,286.7699890136719,283.010009765625,285.1000061035156,26353700
MSFT,2021-09-30,271.0756530761719,281.9200134277344,287.8299865722656,281.6199951171875,285.7099914550781,32343600
MSFT,2021-10-01,277.9795227050781,289.1000061035156,289.9800109863281,281.2900085449219,282.1199951171875,30086300
MSFT,2021-10-04,272.2198486328125,283.1099853515625,287.75,280.25,287.3999938964844,31350700
MSFT,2021-10-05,277.6525573730469,288.760009765625,290.3999938964844,284.04998779296875,284.04998779296875,24993000
MSFT,2021-10-06,281.8352355957031,293.1099853515625,293.6300048828125,285.510009765625,285.7799987792969,28002600
MSFT,2021-10-07,283.50830078125,294.8500061035156,296.6400146484375,293.9200134277344,295.17999267578125,20430500
MSFT,2021-10-08,283.50830078125,294.8500061035156,296.6400146484375,293.760009765625,296.2200012207031,17685700
MSFT,2021-10-11,282.91217041015625,294.2300109863281,297.9700012207031,292.75,292.9200134277344,19298600
MSFT,2021-10-12,281.61407470703125,292.8800048828125,295.44000244140625,292.3500061035156,295.3399963378906,17974100
MSFT,2021-10-13,284.91217041015625,296.30999755859375,297.2799987792969,293.489990234375,294.9100036621094,23416300
MSFT,2021-10-14,291.1044006347656,302.75,303.2699890136719,297.8299865722656,299.2099914550781,27262900
MSFT,2021-10-15,292.50830078125,304.2099914550781,304.45001220703125,300.5199890136719,302.3399963378906,25384800
MSFT,2021-10-18,295.4697570800781,307.2900085449219,308.2099914550781,302.69000244140625,303.57000732421875,22729300
MSFT,2021-10-19,296.3736267089844,308.2300109863281,309.29998779296875,307.2200012207031,308.3500061035156,17682100
MSFT,2021-10-20,295.58514404296875,307.4100036621094,309.70001220703125,306.1099853515625,309.2099914550781,16537100
MSFT,2021-10-21,298.806396484375,310.760009765625,311.0199890136719,306.3599853515625,307.1700134277344,16918100
MSFT,2021-10-22,297.267822265625,309.1600036621094,311.0899963378906,307.79998779296875,310.3999938964844,17449300
MSFT,2021-10-25,296.2774963378906,308.1300048828125,309.3999938964844,306.4599914550781,309.3599853515625,17554500
MSFT,2021-10-26,298.18133544921875,310.1099853515625,312.3999938964844,308.6000061035156,311.0,28107300
MSFT,2021-10-27,310.7389221191406,323.1700134277344,326.1000061035156,316.0,316.0,52588700
MSFT,2021-10-28,311.87353515625,324.3500061035156,324.8699951171875,321.3599853515625,324.3299865722656,26297900
MSFT,2021-10-29,318.8638916015625,331.6199951171875,332.0,323.8999938964844,324.1300048828125,34766000
MSFT,2021-11-01,316.7004089355469,329.3699951171875,331.489990234375,326.3699951171875,331.3599853515625,27073200
MSFT,2021-11-02,320.3157958984375,333.1300048828125,333.45001220703125,330.0,330.30999755859375,26487100
MSFT,2021-11-03,321.15234375,334.0,334.8999938964844,330.6499938964844,333.8999938964844,21500100
MSFT,2021-11-04,323.49853515625,336.44000244140625,336.5400085449219,329.510009765625,332.8900146484375,23992200
MSFT,2021-11-05,323.13311767578125,336.05999755859375,338.7900085449219,334.4200134277344,338.510009765625,22570100
MSFT,2021-11-08,324.0273132324219,336.989990234375,337.6499938964844,334.44000244140625,337.29998779296875,20897000
MSFT,2021-11-09,323.0273742675781,335.95001220703125,338.7200012207031,334.5299987792969,337.1099853515625,21307400
MSFT,2021-11-10,318.07537841796875,330.79998779296875,334.6300048828125,329.9200134277344,334.57000732421875,25500900
MSFT,2021-11-11,319.6427001953125,332.42999267578125,333.7699890136719,330.510009765625,331.25,16849800
MSFT,2021-11-12,323.7676696777344,336.7200012207031,337.2300109863281,333.7900085449219,333.9200134277344,23831000
MSFT,2021-11-15,323.1427307128906,336.07000732421875,337.8800048828125,334.0299987792969,337.5400085449219,16723000
MSFT,2021-11-16,326.450439453125,339.510009765625,340.6700134277344,335.510009765625,335.67999267578125,20886800
MSFT,2021-11-17,326.6719970703125,339.1199951171875,342.19000244140625,338.0,338.94000244140625,19053400
MSFT,2021-11-18,328.7430419921875,341.2699890136719,342.45001220703125,337.1199951171875,338.17999267578125,22463500
MSFT,2021-11-19,330.5155029296875,343.1099853515625,345.1000061035156,342.20001220703125,342.6400146484375,21963400
MSFT,2021-11-22,327.3558349609375,339.8299865722656,349.6700134277344,339.54998779296875,344.6199951171875,31031100
MSFT,2021-11-23,325.2847900390625,337.67999267578125,339.45001220703125,333.55999755859375,337.04998779296875,30427600
MSFT,2021-11-24,325.50640869140625,337.9100036621094,338.1600036621094,333.9100036621094,336.2799987792969,21661300
MSFT,2021-11-26,317.57843017578125,329.67999267578125,337.92999267578125,328.1199951171875,334.3500061035156,24217200
MSFT,2021-11-29,324.27337646484375,336.6300048828125,339.0299987792969,334.739990234375,334.94000244140625,28563500
MSFT,2021-11-30,318.4550476074219,330.5899963378906,337.7799987792969,328.989990234375,335.32000732421875,42885600
MSFT,2021-12-01,317.96380615234375,330.0799865722656,339.2799987792969,329.3900146484375,335.1300048828125,33337600
MSFT,2021-12-02,317.39544677734375,329.489990234375,333.489990234375,327.79998779296875,330.29998779296875,30766000
MSFT,2021-12-03,311.15325927734375,323.010009765625,332.70001220703125,318.0299987792969,331.989990234375,41779300
MSFT,2021-12-06,314.21661376953125,326.19000244140625,327.45001220703125,319.2300109863281,323.95001220703125,30032600
MSFT,2021-12-07,322.6260986328125,334.9200134277344,335.79998779296875,330.1000061035156,331.6400146484375,31021900
MSFT,2021-12-08,322.67431640625,334.9700012207031,335.5,330.79998779296875,335.30999755859375,24761000
MSFT,2021-12-09,320.8729553222656,333.1000061035156,336.489990234375,332.1199951171875,334.4100036621094,22214200
MSFT,2021-12-10,329.9664611816406,342.5400085449219,343.0,334.7900085449219,334.9800109863281,38095700
MSFT,2021-12-13,326.9416809082031,339.3999938964844,343.7900085449219,339.0799865722656,340.67999267578125,28899400
MSFT,2021-12-14,316.28765869140625,328.3399963378906,334.6400146484375,324.1099853515625,333.2200012207031,44438700
MSFT,2021-12-15,322.36602783203125,334.6499938964844,335.19000244140625,324.5,328.6099853515625,35381100
MSFT,2021-12-16,312.9739074707031,324.8999938964844,336.760009765625,323.0199890136719,335.7099914550781,35034800
MSFT,2021-12-17,311.9142761230469,323.79998779296875,324.9200134277344,317.25,320.8800048828125,47750300
MSFT,2021-12-20,308.1671142578125,319.9100036621094,322.79998779296875,317.57000732421875,320.04998779296875,28326500
MSFT,2021-12-21,315.27618408203125,327.2900085449219,327.7300109863281,319.79998779296875,323.2900085449219,24740600
MSFT,2021-12-22,320.96929931640625,333.20001220703125,333.6099853515625,325.75,328.29998779296875,24831500
MSFT,2021-12-23,322.4045715332031,334.69000244140625,336.3900146484375,332.7300109863281,332.75,19617800
MSFT,2021-12-27,329.8797302246094,342.45001220703125,342.4800109863281,335.42999267578125,335.4599914550781,19947000
MSFT,2021-12-28,328.72369384765625,341.25,343.80999755859375,340.32000732421875,343.1499938964844,15661500
MSFT,2021-12-29,329.3980712890625,341.95001220703125,344.29998779296875,339.67999267578125,341.29998779296875,15042000
MSFT,2021-12-30,326.8645935058594,339.32000732421875,343.1300048828125,338.82000732421875,341.9100036621094,15994500
MSFT,2021-12-31,323.9747619628906,336.32000732421875,339.3599853515625,335.8500061035156,338.510009765625,18000800
MSFT,2022-01-03,322.46234130859375,334.75,338.0,329.7799987792969,335.3500061035156,28865100
MSFT,2022-01-04,316.9330749511719,329.010009765625,335.20001220703125,326.1199951171875,334.8299865722656,32674300
MSFT,2022-01-05,304.7666320800781,316.3800048828125,326.07000732421875,315.9800109863281,325.8599853515625,40054300
MSFT,2022-01-06,302.3584289550781,313.8800048828125,318.70001220703125,311.489990234375,313.1499938964844,39646100
MSFT,2022-01-07,302.5125732421875,314.0400085449219,316.5,310.0899963378906,314.1499938964844,32720000
MSFT,2022-01-10,302.73406982421875,314.2699890136719,314.7200012207031,304.69000244140625,309.489990234375,44289500
MSFT,2022-01-11,303.41815185546875,314.9800109863281,316.6099853515625,309.8900146484375,313.3800048828125,29386800
MSFT,2022-01-12,306.5872802734375,318.2699890136719,323.4100036621094,317.0799865722656,319.6700134277344,34372200
MSFT,2022-01-13,293.6117248535156,304.79998779296875,320.8800048828125,304.0,320.4700012207031,45366000
MSFT,2022-01-14,298.8134765625,310.20001220703125,310.82000732421875,303.75,304.25,39846400
